Date,Store,Location,Product,Category,Units Sold,Unit Price,Total Sales
2024-07-14,Daily Grind,Chicago,Latte,Beverage,36,4.5,162.0
2024-07-14,Daily Grind,Chicago,Latte,Beverage,46,4.5,207.0
2024-07-14,Daily Grind,Chicago,Muffin,Bakery,39,2.5,97.5
2024-07-14,Daily Grind,Chicago,Espresso,Beverage,99,3.0,297.0
2024-07-14,Daily Grind,Chicago,Muffin,Bakery,28,2.5,70.0
2024-07-14,Daily Grind,Chicago,Cold Brew,Beverage,31,4.0,124.0
2024-07-14,Daily Grind,Chicago,Cold Brew,Beverage,32,4.0,128.0
2024-07-14,Daily Grind,Chicago,Cold Brew,Beverage,46,4.0,184.0
2024-07-14,Daily Grind,Chicago,Cold Brew,Beverage,92,4.0,368.0
2024-07-14,Daily Grind,Chicago,Latte,Beverage,24,4.5,108.0
2024-07-14,Mocha Magic,San Francisco,Espresso,Beverage,43,3.0,129.0
2024-07-14,Mocha Magic,San Francisco,Muffin,Bakery,79,2.5,197.5
2024-07-14,Mocha Magic,San Francisco,Cold Brew,Beverage,88,4.0,352.0
2024-07-14,Mocha Magic,San Francisco,Latte,Beverage,51,4.5,229.5
2024-07-14,Mocha Magic,San Francisco,Espresso,Beverage,43,3.0,129.0
2024-07-14,Mocha Magic,San Francisco,Muffin,Bakery,59,2.5,147.5
2024-07-14,Mocha Magic,San Francisco,Cold Brew,Beverage,97,4.0,388.0
2024-07-14,Mocha Magic,San Francisco,Muffin,Bakery,43,2.5,107.5
2024-07-14,Mocha Magic,San Francisco,Latte,Beverage,23,4.5,103.5
2024-07-14,Mocha Magic,San Francisco,Muffin,Bakery,18,2.5,45.0
2024-07-15,Central Perk,New York,Espresso,Beverage,23,3.0,69.0
2024-07-15,Central Perk,New York,Bagel,Bakery,40,2.0,80.0
2024-07-15,Central Perk,New York,Espresso,Beverage,54,3.0,162.0
2024-07-15,Central Perk,New York,Espresso,Beverage,49,3.0,147.0
2024-07-15,Central Perk,New York,Cold Brew,Beverage,28,4.0,112.0
2024-07-15,Central Perk,New York,Espresso,Beverage,16,3.0,48.0
2024-07-15,Central Perk,New York,Latte,Beverage,39,4.5,175.5
2024-07-15,Central Perk,New York,Croissant,Bakery,42,3.0,126.0
2024-07-15,Central Perk,New York,Cold Brew,Beverage,74,4.0,296.0
2024-07-15,Brew Haven,Los Angeles,Espresso,Beverage,64,3.0,192.0
2024-07-15,Brew Haven,Los Angeles,Bagel,Bakery,61,2.0,122.0
2024-07-15,Brew Haven,Los Angeles,Cold Brew,Beverage,49,4.0,196.0
2024-07-15,Brew Haven,Los Angeles,Muffin,Bakery,75,2.5,187.5
2024-07-15,Brew Haven,Los Angeles,Bagel,Bakery,55,2.0,110.0
2024-07-15,Brew Haven,Los Angeles,Bagel,Bakery,82,2.0,164.0
2024-07-15,Brew Haven,Los Angeles,Muffin,Bakery,63,2.5,157.5
2024-07-15,Brew Haven,Los Angeles,Cold Brew,Beverage,49,4.0,196.0
2024-07-15,Brew Haven,Los Angeles,Croissant,Bakery,87,3.0,261.0
2024-07-15,Daily Grind,Chicago,Cold Brew,Beverage,72,4.0,288.0
2024-07-15,Daily Grind,Chicago,Cold Brew,Beverage,50,4.0,200.0
2024-07-15,Daily Grind,Chicago,Muffin,Bakery,10,2.5,25.0
2024-07-15,Daily Grind,Chicago,Espresso,Beverage,77,3.0,231.0
2024-07-15,Daily Grind,Chicago,Latte,Beverage,76,4.5,342.0
2024-07-15,Mocha Magic,San Francisco,Croissant,Bakery,64,3.0,192.0
2024-07-15,Mocha Magic,San Francisco,Croissant,Bakery,10,3.0,30.0
2024-07-15,Mocha Magic,San Francisco,Muffin,Bakery,21,2.5,52.5
2024-07-15,Mocha Magic,San Francisco,Muffin,Bakery,88,2.5,220.0
2024-07-15,Mocha Magic,San Francisco,Latte,Beverage,59,4.5,265.5
2024-07-15,Mocha Magic,San Francisco,Espresso,Beverage,20,3.0,60.0
2024-07-15,Mocha Magic,San Francisco,Latte,Beverage,67,4.5,301.5
2024-07-15,Mocha Magic,San Francisco,Espresso,Beverage,19,3.0,57.0
2024-07-15,Mocha Magic,San Francisco,Cold Brew,Beverage,94,4.0,376.0
2024-07-16,Central Perk,New York,Bagel,Bakery,57,2.0,114.0
2024-07-16,Central Perk,New York,Espresso,Beverage,52,3.0,156.0
2024-07-16,Central Perk,New York,Bagel,Bakery,83,2.0,166.0
2024-07-16,Central Perk,New York,Muffin,Bakery,84,2.5,210.0
2024-07-16,Central Perk,New York,Espresso,Beverage,61,3.0,183.0
2024-07-16,Central Perk,New York,Bagel,Bakery,65,2.0,130.0
2024-07-16,Central Perk,New York,Muffin,Bakery,96,2.5,240.0
2024-07-16,Central Perk,New York,Bagel,Bakery,22,2.0,44.0
2024-07-16,Brew Haven,Los Angeles,Latte,Beverage,91,4.5,409.5
2024-07-16,Brew Haven,Los Angeles,Espresso,Beverage,86,3.0,258.0
2024-07-16,Brew Haven,Los Angeles,Latte,Beverage,74,4.5,333.0
2024-07-16,Brew Haven,Los Angeles,Bagel,Bakery,71,2.0,142.0
2024-07-16,Brew Haven,Los Angeles,Latte,Beverage,47,4.5,211.5
2024-07-16,Daily Grind,Chicago,Muffin,Bakery,98,2.5,245.0
2024-07-16,Daily Grind,Chicago,Croissant,Bakery,39,3.0,117.0
2024-07-16,Daily Grind,Chicago,Latte,Beverage,16,4.5,72.0
2024-07-16,Daily Grind,Chicago,Espresso,Beverage,65,3.0,195.0
2024-07-16,Daily Grind,Chicago,Cold Brew,Beverage,43,4.0,172.0
2024-07-16,Daily Grind,Chicago,Muffin,Bakery,13,2.5,32.5
2024-07-16,Daily Grind,Chicago,Cold Brew,Beverage,60,4.0,240.0
2024-07-16,Daily Grind,Chicago,Cold Brew,Beverage,19,4.0,76.0
2024-07-16,Daily Grind,Chicago,Espresso,Beverage,18,3.0,54.0
2024-07-16,Daily Grind,Chicago,Bagel,Bakery,42,2.0,84.0
2024-07-16,Mocha Magic,San Francisco,Espresso,Beverage,74,3.0,222.0
2024-07-16,Mocha Magic,San Francisco,Bagel,Bakery,94,2.0,188.0
2024-07-16,Mocha Magic,San Francisco,Espresso,Beverage,61,3.0,183.0
2024-07-16,Mocha Magic,San Francisco,Latte,Beverage,40,4.5,180.0
2024-07-16,Mocha Magic,San Francisco,Croissant,Bakery,64,3.0,192.0
2024-07-17,Central Perk,New York,Bagel,Bakery,34,2.0,68.0
2024-07-17,Central Perk,New York,Bagel,Bakery,64,2.0,128.0
2024-07-17,Central Perk,New York,Latte,Beverage,99,4.5,445.5
2024-07-17,Central Perk,New York,Latte,Beverage,50,4.5,225.0
2024-07-17,Central Perk,New York,Espresso,Beverage,24,3.0,72.0
2024-07-17,Central Perk,New York,Cold Brew,Beverage,44,4.0,176.0
2024-07-17,Central Perk,New York,Cold Brew,Beverage,81,4.0,324.0
2024-07-17,Brew Haven,Los Angeles,Espresso,Beverage,77,3.0,231.0
2024-07-17,Brew Haven,Los Angeles,Muffin,Bakery,36,2.5,90.0
2024-07-17,Brew Haven,Los Angeles,Bagel,Bakery,46,2.0,92.0
2024-07-17,Brew Haven,Los Angeles,Muffin,Bakery,33,2.5,82.5
2024-07-17,Brew Haven,Los Angeles,Bagel,Bakery,69,2.0,138.0
2024-07-17,Brew Haven,Los Angeles,Latte,Beverage,48,4.5,216.0
2024-07-17,Brew Haven,Los Angeles,Bagel,Bakery,77,2.0,154.0
2024-07-17,Daily Grind,Chicago,Muffin,Bakery,20,2.5,50.0
2024-07-17,Daily Grind,Chicago,Espresso,Beverage,86,3.0,258.0
2024-07-17,Daily Grind,Chicago,Espresso,Beverage,63,3.0,189.0
2024-07-17,Daily Grind,Chicago,Bagel,Bakery,17,2.0,34.0
2024-07-17,Daily Grind,Chicago,Latte,Beverage,22,4.5,99.0
2024-07-17,Daily Grind,Chicago,Latte,Beverage,88,4.5,396.0
2024-07-17,Daily Grind,Chicago,Bagel,Bakery,59,2.0,118.0
2024-07-17,Daily Grind,Chicago,Cold Brew,Beverage,96,4.0,384.0
2024-07-17,Mocha Magic,San Francisco,Bagel,Bakery,66,2.0,132.0
2024-07-17,Mocha Magic,San Francisco,Croissant,Bakery,63,3.0,189.0
2024-07-17,Mocha Magic,San Francisco,Bagel,Bakery,67,2.0,134.0
2024-07-17,Mocha Magic,San Francisco,Espresso,Beverage,33,3.0,99.0
2024-07-17,Mocha Magic,San Francisco,Espresso,Beverage,64,3.0,192.0
2024-07-17,Mocha Magic,San Francisco,Cold Brew,Beverage,65,4.0,260.0
2024-07-17,Mocha Magic,San Francisco,Espresso,Beverage,65,3.0,195.0
2024-07-17,Mocha Magic,San Francisco,Cold Brew,Beverage,40,4.0,160.0
2024-07-18,Central Perk,New York,Bagel,Bakery,87,2.0,174.0
2024-07-18,Central Perk,New York,Espresso,Beverage,94,3.0,282.0
2024-07-18,Central Perk,New York,Latte,Beverage,54,4.5,243.0
2024-07-18,Central Perk,New York,Espresso,Beverage,26,3.0,78.0
2024-07-18,Central Perk,New York,Muffin,Bakery,44,2.5,110.0
2024-07-18,Central Perk,New York,Latte,Beverage,44,4.5,198.0
2024-07-18,Central Perk,New York,Muffin,Bakery,23,2.5,57.5
2024-07-18,Central Perk,New York,Croissant,Bakery,20,3.0,60.0
2024-07-18,Central Perk,New York,Espresso,Beverage,20,3.0,60.0
2024-07-18,Central Perk,New York,Muffin,Bakery,96,2.5,240.0
2024-07-18,Brew Haven,Los Angeles,Latte,Beverage,40,4.5,180.0
2024-07-18,Brew Haven,Los Angeles,Muffin,Bakery,90,2.5,225.0
2024-07-18,Brew Haven,Los Angeles,Latte,Beverage,54,4.5,243.0
2024-07-18,Brew Haven,Los Angeles,Espresso,Beverage,23,3.0,69.0
2024-07-18,Brew Haven,Los Angeles,Cold Brew,Beverage,10,4.0,40.0
2024-07-18,Brew Haven,Los Angeles,Espresso,Beverage,70,3.0,210.0
2024-07-18,Brew Haven,Los Angeles,Latte,Beverage,16,4.5,72.0
2024-07-18,Brew Haven,Los Angeles,Espresso,Beverage,72,3.0,216.0
2024-07-18,Brew Haven,Los Angeles,Cold Brew,Beverage,53,4.0,212.0
2024-07-18,Brew Haven,Los Angeles,Latte,Beverage,45,4.5,202.5
2024-07-18,Daily Grind,Chicago,Latte,Beverage,27,4.5,121.5
2024-07-18,Daily Grind,Chicago,Croissant,Bakery,10,3.0,30.0
2024-07-18,Daily Grind,Chicago,Bagel,Bakery,66,2.0,132.0
2024-07-18,Daily Grind,Chicago,Espresso,Beverage,22,3.0,66.0
2024-07-18,Daily Grind,Chicago,Bagel,Bakery,13,2.0,26.0
2024-07-18,Daily Grind,Chicago,Bagel,Bakery,89,2.0,178.0
2024-07-18,Daily Grind,Chicago,Latte,Beverage,34,4.5,153.0
2024-07-18,Daily Grind,Chicago,Muffin,Bakery,58,2.5,145.0
2024-07-18,Mocha Magic,San Francisco,Espresso,Beverage,32,3.0,96.0
2024-07-18,Mocha Magic,San Francisco,Muffin,Bakery,45,2.5,112.5
2024-07-18,Mocha Magic,San Francisco,Bagel,Bakery,36,2.0,72.0
2024-07-18,Mocha Magic,San Francisco,Croissant,Bakery,54,3.0,162.0
2024-07-18,Mocha Magic,San Francisco,Espresso,Beverage,64,3.0,192.0
2024-07-18,Mocha Magic,San Francisco,Cold Brew,Beverage,70,4.0,280.0
2024-07-18,Mocha Magic,San Francisco,Cold Brew,Beverage,70,4.0,280.0
2024-07-19,Central Perk,New York,Espresso,Beverage,52,3.0,156.0
2024-07-19,Central Perk,New York,Bagel,Bakery,100,2.0,200.0
2024-07-19,Central Perk,New York,Latte,Beverage,20,4.5,90.0
2024-07-19,Central Perk,New York,Latte,Beverage,92,4.5,414.0
2024-07-19,Central Perk,New York,Muffin,Bakery,92,2.5,230.0
2024-07-19,Brew Haven,Los Angeles,Espresso,Beverage,21,3.0,63.0
2024-07-19,Brew Haven,Los Angeles,Bagel,Bakery,41,2.0,82.0
2024-07-19,Brew Haven,Los Angeles,Bagel,Bakery,77,2.0,154.0
2024-07-19,Brew Haven,Los Angeles,Croissant,Bakery,91,3.0,273.0
2024-07-19,Brew Haven,Los Angeles,Cold Brew,Beverage,34,4.0,136.0
2024-07-19,Brew Haven,Los Angeles,Cold Brew,Beverage,15,4.0,60.0
2024-07-19,Brew Haven,Los Angeles,Espresso,Beverage,62,3.0,186.0
2024-07-19,Brew Haven,Los Angeles,Latte,Beverage,29,4.5,130.5
2024-07-19,Brew Haven,Los Angeles,Croissant,Bakery,57,3.0,171.0
2024-07-19,Daily Grind,Chicago,Croissant,Bakery,84,3.0,252.0
2024-07-19,Daily Grind,Chicago,Croissant,Bakery,61,3.0,183.0
2024-07-19,Daily Grind,Chicago,Espresso,Beverage,80,3.0,240.0
2024-07-19,Daily Grind,Chicago,Bagel,Bakery,61,2.0,122.0
2024-07-19,Daily Grind,Chicago,Espresso,Beverage,31,3.0,93.0
2024-07-19,Daily Grind,Chicago,Muffin,Bakery,18,2.5,45.0
2024-07-19,Daily Grind,Chicago,Bagel,Bakery,14,2.0,28.0
2024-07-19,Daily Grind,Chicago,Espresso,Beverage,58,3.0,174.0
2024-07-19,Daily Grind,Chicago,Latte,Beverage,26,4.5,117.0
2024-07-19,Mocha Magic,San Francisco,Bagel,Bakery,24,2.0,48.0
2024-07-19,Mocha Magic,San Francisco,Espresso,Beverage,37,3.0,111.0
2024-07-19,Mocha Magic,San Francisco,Cold Brew,Beverage,22,4.0,88.0
2024-07-19,Mocha Magic,San Francisco,Bagel,Bakery,26,2.0,52.0
2024-07-19,Mocha Magic,San Francisco,Espresso,Beverage,33,3.0,99.0
2024-07-19,Mocha Magic,San Francisco,Espresso,Beverage,33,3.0,99.0
2024-07-19,Mocha Magic,San Francisco,Latte,Beverage,91,4.5,409.5
2024-07-19,Mocha Magic,San Francisco,Cold Brew,Beverage,25,4.0,100.0
2024-07-19,Mocha Magic,San Francisco,Muffin,Bakery,15,2.5,37.5
2024-07-19,Mocha Magic,San Francisco,Muffin,Bakery,13,2.5,32.5
2024-07-20,Central Perk,New York,Latte,Beverage,49,4.5,220.5
2024-07-20,Central Perk,New York,Espresso,Beverage,94,3.0,282.0
2024-07-20,Central Perk,New York,Bagel,Bakery,69,2.0,138.0
2024-07-20,Central Perk,New York,Latte,Beverage,95,4.5,427.5
2024-07-20,Central Perk,New York,Muffin,Bakery,75,2.5,187.5
2024-07-20,Central Perk,New York,Cold Brew,Beverage,56,4.0,224.0
2024-07-20,Central Perk,New York,Muffin,Bakery,94,2.5,235.0
2024-07-20,Brew Haven,Los Angeles,Muffin,Bakery,96,2.5,240.0
2024-07-20,Brew Haven,Los Angeles,Latte,Beverage,38,4.5,171.0
2024-07-20,Brew Haven,Los Angeles,Cold Brew,Beverage,64,4.0,256.0
2024-07-20,Brew Haven,Los Angeles,Muffin,Bakery,75,2.5,187.5
2024-07-20,Brew Haven,Los Angeles,Croissant,Bakery,11,3.0,33.0
2024-07-20,Brew Haven,Los Angeles,Croissant,Bakery,14,3.0,42.0
2024-07-20,Brew Haven,Los Angeles,Muffin,Bakery,77,2.5,192.5
2024-07-20,Daily Grind,Chicago,Muffin,Bakery,58,2.5,145.0
2024-07-20,Daily Grind,Chicago,Muffin,Bakery,85,2.5,212.5
2024-07-20,Daily Grind,Chicago,Muffin,Bakery,73,2.5,182.5
2024-07-20,Daily Grind,Chicago,Latte,Beverage,98,4.5,441.0
2024-07-20,Daily Grind,Chicago,Cold Brew,Beverage,88,4.0,352.0
2024-07-20,Daily Grind,Chicago,Espresso,Beverage,23,3.0,69.0
2024-07-20,Daily Grind,Chicago,Espresso,Beverage,22,3.0,66.0
2024-07-20,Daily Grind,Chicago,Espresso,Beverage,78,3.0,234.0
2024-07-20,Daily Grind,Chicago,Latte,Beverage,57,4.5,256.5
2024-07-20,Daily Grind,Chicago,Cold Brew,Beverage,17,4.0,68.0
2024-07-20,Mocha Magic,San Francisco,Muffin,Bakery,70,2.5,175.0
2024-07-20,Mocha Magic,San Francisco,Muffin,Bakery,50,2.5,125.0
2024-07-20,Mocha Magic,San Francisco,Croissant,Bakery,46,3.0,138.0
2024-07-20,Mocha Magic,San Francisco,Latte,Beverage,33,4.5,148.5
2024-07-20,Mocha Magic,San Francisco,Latte,Beverage,30,4.5,135.0
2024-07-20,Mocha Magic,San Francisco,Cold Brew,Beverage,56,4.0,224.0
2024-07-20,Mocha Magic,San Francisco,Latte,Beverage,61,4.5,274.5
2024-07-21,Central Perk,New York,Croissant,Bakery,24,3.0,72.0
2024-07-21,Central Perk,New York,Muffin,Bakery,26,2.5,65.0
2024-07-21,Central Perk,New York,Croissant,Bakery,78,3.0,234.0
2024-07-21,Central Perk,New York,Espresso,Beverage,52,3.0,156.0
2024-07-21,Central Perk,New York,Bagel,Bakery,55,2.0,110.0
2024-07-21,Brew Haven,Los Angeles,Cold Brew,Beverage,61,4.0,244.0
2024-07-21,Brew Haven,Los Angeles,Cold Brew,Beverage,17,4.0,68.0
2024-07-21,Brew Haven,Los Angeles,Croissant,Bakery,85,3.0,255.0
2024-07-21,Brew Haven,Los Angeles,Muffin,Bakery,28,2.5,70.0
2024-07-21,Brew Haven,Los Angeles,Latte,Beverage,85,4.5,382.5
2024-07-21,Brew Haven,Los Angeles,Cold Brew,Beverage,53,4.0,212.0
2024-07-21,Brew Haven,Los Angeles,Latte,Beverage,11,4.5,49.5
2024-07-21,Brew Haven,Los Angeles,Muffin,Bakery,22,2.5,55.0
2024-07-21,Brew Haven,Los Angeles,Espresso,Beverage,81,3.0,243.0
2024-07-21,Daily Grind,Chicago,Latte,Beverage,51,4.5,229.5
2024-07-21,Daily Grind,Chicago,Espresso,Beverage,85,3.0,255.0
2024-07-21,Daily Grind,Chicago,Latte,Beverage,21,4.5,94.5
2024-07-21,Daily Grind,Chicago,Croissant,Bakery,92,3.0,276.0
2024-07-21,Daily Grind,Chicago,Croissant,Bakery,24,3.0,72.0
2024-07-21,Daily Grind,Chicago,Bagel,Bakery,62,2.0,124.0
2024-07-21,Mocha Magic,San Francisco,Bagel,Bakery,28,2.0,56.0
2024-07-21,Mocha Magic,San Francisco,Latte,Beverage,65,4.5,292.5
2024-07-21,Mocha Magic,San Francisco,Croissant,Bakery,28,3.0,84.0
2024-07-21,Mocha Magic,San Francisco,Cold Brew,Beverage,74,4.0,296.0
2024-07-21,Mocha Magic,San Francisco,Latte,Beverage,51,4.5,229.5
2024-07-21,Mocha Magic,San Francisco,Espresso,Beverage,40,3.0,120.0
2024-07-22,Central Perk,New York,Espresso,Beverage,59,3.0,177.0
2024-07-22,Central Perk,New York,Espresso,Beverage,100,3.0,300.0
2024-07-22,Central Perk,New York,Muffin,Bakery,44,2.5,110.0
2024-07-22,Central Perk,New York,Espresso,Beverage,32,3.0,96.0
2024-07-22,Central Perk,New York,Croissant,Bakery,10,3.0,30.0
2024-07-22,Central Perk,New York,Latte,Beverage,35,4.5,157.5
2024-07-22,Central Perk,New York,Espresso,Beverage,73,3.0,219.0
2024-07-22,Central Perk,New York,Latte,Beverage,86,4.5,387.0
2024-07-22,Central Perk,New York,Espresso,Beverage,13,3.0,39.0
2024-07-22,Brew Haven,Los Angeles,Bagel,Bakery,97,2.0,194.0
2024-07-22,Brew Haven,Los Angeles,Latte,Beverage,15,4.5,67.5
2024-07-22,Brew Haven,Los Angeles,Muffin,Bakery,13,2.5,32.5
2024-07-22,Brew Haven,Los Angeles,Espresso,Beverage,57,3.0,171.0
2024-07-22,Brew Haven,Los Angeles,Latte,Beverage,45,4.5,202.5
2024-07-22,Brew Haven,Los Angeles,Muffin,Bakery,82,2.5,205.0
2024-07-22,Brew Haven,Los Angeles,Croissant,Bakery,54,3.0,162.0
2024-07-22,Brew Haven,Los Angeles,Muffin,Bakery,76,2.5,190.0
2024-07-22,Brew Haven,Los Angeles,Espresso,Beverage,22,3.0,66.0
2024-07-22,Brew Haven,Los Angeles,Cold Brew,Beverage,58,4.0,232.0
2024-07-22,Daily Grind,Chicago,Muffin,Bakery,35,2.5,87.5
2024-07-22,Daily Grind,Chicago,Latte,Beverage,61,4.5,274.5
2024-07-22,Daily Grind,Chicago,Croissant,Bakery,62,3.0,186.0
2024-07-22,Daily Grind,Chicago,Latte,Beverage,24,4.5,108.0
2024-07-22,Daily Grind,Chicago,Latte,Beverage,37,4.5,166.5
2024-07-22,Daily Grind,Chicago,Croissant,Bakery,95,3.0,285.0
2024-07-22,Mocha Magic,San Francisco,Muffin,Bakery,78,2.5,195.0
2024-07-22,Mocha Magic,San Francisco,Espresso,Beverage,22,3.0,66.0
2024-07-22,Mocha Magic,San Francisco,Muffin,Bakery,90,2.5,225.0
2024-07-22,Mocha Magic,San Francisco,Latte,Beverage,49,4.5,220.5
2024-07-22,Mocha Magic,San Francisco,Cold Brew,Beverage,83,4.0,332.0
2024-07-22,Mocha Magic,San Francisco,Croissant,Bakery,46,3.0,138.0
2024-07-22,Mocha Magic,San Francisco,Muffin,Bakery,47,2.5,117.5
2024-07-22,Mocha Magic,San Francisco,Croissant,Bakery,60,3.0,180.0
2024-07-22,Mocha Magic,San Francisco,Latte,Beverage,62,4.5,279.0
2024-07-23,Central Perk,New York,Espresso,Beverage,66,3.0,198.0
2024-07-23,Central Perk,New York,Bagel,Bakery,78,2.0,156.0
2024-07-23,Central Perk,New York,Espresso,Beverage,15,3.0,45.0
2024-07-23,Central Perk,New York,Bagel,Bakery,16,2.0,32.0
2024-07-23,Central Perk,New York,Cold Brew,Beverage,16,4.0,64.0
2024-07-23,Brew Haven,Los Angeles,Latte,Beverage,50,4.5,225.0
2024-07-23,Brew Haven,Los Angeles,Bagel,Bakery,41,2.0,82.0
2024-07-23,Brew Haven,Los Angeles,Latte,Beverage,57,4.5,256.5
2024-07-23,Brew Haven,Los Angeles,Muffin,Bakery,42,2.5,105.0
2024-07-23,Brew Haven,Los Angeles,Espresso,Beverage,11,3.0,33.0
2024-07-23,Brew Haven,Los Angeles,Espresso,Beverage,57,3.0,171.0
2024-07-23,Brew Haven,Los Angeles,Croissant,Bakery,50,3.0,150.0
2024-07-23,Daily Grind,Chicago,Latte,Beverage,95,4.5,427.5
2024-07-23,Daily Grind,Chicago,Muffin,Bakery,36,2.5,90.0
2024-07-23,Daily Grind,Chicago,Latte,Beverage,87,4.5,391.5
2024-07-23,Daily Grind,Chicago,Bagel,Bakery,74,2.0,148.0
2024-07-23,Daily Grind,Chicago,Latte,Beverage,94,4.5,423.0
2024-07-23,Daily Grind,Chicago,Espresso,Beverage,90,3.0,270.0
2024-07-23,Daily Grind,Chicago,Croissant,Bakery,73,3.0,219.0
2024-07-23,Daily Grind,Chicago,Cold Brew,Beverage,62,4.0,248.0
2024-07-23,Mocha Magic,San Francisco,Croissant,Bakery,59,3.0,177.0
2024-07-23,Mocha Magic,San Francisco,Cold Brew,Beverage,60,4.0,240.0
2024-07-23,Mocha Magic,San Francisco,Cold Brew,Beverage,47,4.0,188.0
2024-07-23,Mocha Magic,San Francisco,Latte,Beverage,39,4.5,175.5
2024-07-23,Mocha Magic,San Francisco,Muffin,Bakery,25,2.5,62.5
2024-07-23,Mocha Magic,San Francisco,Muffin,Bakery,89,2.5,222.5
2024-07-23,Mocha Magic,San Francisco,Cold Brew,Beverage,26,4.0,104.0
2024-07-23,Mocha Magic,San Francisco,Latte,Beverage,62,4.5,279.0
2024-07-24,Central Perk,New York,Latte,Beverage,11,4.5,49.5
2024-07-24,Central Perk,New York,Cold Brew,Beverage,60,4.0,240.0
2024-07-24,Central Perk,New York,Muffin,Bakery,96,2.5,240.0
2024-07-24,Central Perk,New York,Bagel,Bakery,22,2.0,44.0
2024-07-24,Central Perk,New York,Croissant,Bakery,76,3.0,228.0
2024-07-24,Central Perk,New York,Latte,Beverage,45,4.5,202.5
2024-07-24,Central Perk,New York,Latte,Beverage,51,4.5,229.5
2024-07-24,Brew Haven,Los Angeles,Latte,Beverage,54,4.5,243.0
2024-07-24,Brew Haven,Los Angeles,Espresso,Beverage,21,3.0,63.0
2024-07-24,Brew Haven,Los Angeles,Latte,Beverage,58,4.5,261.0
2024-07-24,Brew Haven,Los Angeles,Cold Brew,Beverage,40,4.0,160.0
2024-07-24,Brew Haven,Los Angeles,Bagel,Bakery,59,2.0,118.0
2024-07-24,Brew Haven,Los Angeles,Bagel,Bakery,53,2.0,106.0
2024-07-24,Brew Haven,Los Angeles,Espresso,Beverage,15,3.0,45.0
2024-07-24,Daily Grind,Chicago,Espresso,Beverage,50,3.0,150.0
2024-07-24,Daily Grind,Chicago,Muffin,Bakery,47,2.5,117.5
2024-07-24,Daily Grind,Chicago,Muffin,Bakery,42,2.5,105.0
2024-07-24,Daily Grind,Chicago,Croissant,Bakery,57,3.0,171.0
2024-07-24,Daily Grind,Chicago,Croissant,Bakery,90,3.0,270.0
2024-07-24,Mocha Magic,San Francisco,Latte,Beverage,76,4.5,342.0
2024-07-24,Mocha Magic,San Francisco,Muffin,Bakery,67,2.5,167.5
2024-07-24,Mocha Magic,San Francisco,Croissant,Bakery,76,3.0,228.0
2024-07-24,Mocha Magic,San Francisco,Croissant,Bakery,81,3.0,243.0
2024-07-24,Mocha Magic,San Francisco,Muffin,Bakery,90,2.5,225.0
2024-07-24,Mocha Magic,San Francisco,Muffin,Bakery,92,2.5,230.0
2024-07-25,Central Perk,New York,Cold Brew,Beverage,70,4.0,280.0
2024-07-25,Central Perk,New York,Espresso,Beverage,77,3.0,231.0
2024-07-25,Central Perk,New York,Espresso,Beverage,45,3.0,135.0
2024-07-25,Central Perk,New York,Bagel,Bakery,47,2.0,94.0
2024-07-25,Central Perk,New York,Muffin,Bakery,59,2.5,147.5
2024-07-25,Central Perk,New York,Latte,Beverage,25,4.5,112.5
2024-07-25,Central Perk,New York,Espresso,Beverage,98,3.0,294.0
2024-07-25,Central Perk,New York,Espresso,Beverage,56,3.0,168.0
2024-07-25,Brew Haven,Los Angeles,Bagel,Bakery,62,2.0,124.0
2024-07-25,Brew Haven,Los Angeles,Croissant,Bakery,28,3.0,84.0
2024-07-25,Brew Haven,Los Angeles,Croissant,Bakery,59,3.0,177.0
2024-07-25,Brew Haven,Los Angeles,Cold Brew,Beverage,84,4.0,336.0
2024-07-25,Brew Haven,Los Angeles,Croissant,Bakery,26,3.0,78.0
2024-07-25,Brew Haven,Los Angeles,Bagel,Bakery,50,2.0,100.0
2024-07-25,Daily Grind,Chicago,Muffin,Bakery,68,2.5,170.0
2024-07-25,Daily Grind,Chicago,Muffin,Bakery,44,2.5,110.0
2024-07-25,Daily Grind,Chicago,Cold Brew,Beverage,16,4.0,64.0
2024-07-25,Daily Grind,Chicago,Muffin,Bakery,27,2.5,67.5
2024-07-25,Daily Grind,Chicago,Croissant,Bakery,26,3.0,78.0
2024-07-25,Daily Grind,Chicago,Croissant,Bakery,52,3.0,156.0
2024-07-25,Daily Grind,Chicago,Espresso,Beverage,62,3.0,186.0
2024-07-25,Daily Grind,Chicago,Muffin,Bakery,39,2.5,97.5
2024-07-25,Daily Grind,Chicago,Croissant,Bakery,21,3.0,63.0
2024-07-25,Mocha Magic,San Francisco,Espresso,Beverage,50,3.0,150.0
2024-07-25,Mocha Magic,San Francisco,Croissant,Bakery,18,3.0,54.0
2024-07-25,Mocha Magic,San Francisco,Bagel,Bakery,57,2.0,114.0
2024-07-25,Mocha Magic,San Francisco,Croissant,Bakery,51,3.0,153.0
2024-07-25,Mocha Magic,San Francisco,Latte,Beverage,34,4.5,153.0
2024-07-25,Mocha Magic,San Francisco,Bagel,Bakery,59,2.0,118.0
2024-07-25,Mocha Magic,San Francisco,Bagel,Bakery,90,2.0,180.0
2024-07-25,Mocha Magic,San Francisco,Cold Brew,Beverage,44,4.0,176.0
2024-07-26,Central Perk,New York,Latte,Beverage,35,4.5,157.5
